recipe_id,name,author,description,category,cuisine_type,keywords,ingredients,cooking_time,prep_time,total_time,servings,calories,rating,review_count,difficulty_level,mood,occasion,instructions,image_urls
FOOD_04386,Turkish Snack,Chef Sarah,A cooling turkish snack perfect for picnic. This cooling dish is nutritious and great for picnic.,Snack,Turkish,"cooling,picnic,turkish,snack","vegetables, carrots, lentils",17,59,76,1,624,4.2,4098,Medium,cooling,picnic,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4386.jpg
FOOD_04387,Peruvian Dinner,Chef David,A celebratory peruvian dinner perfect for picnic. This celebratory dish is satisfying and great for picnic.,Dinner,Peruvian,"celebratory,picnic,peruvian,dinner","onions, spices, beans, mushrooms, lentils, carrots, chicken, potatoes, herbs, vegetables, pasta, fish, tomatoes, beef, rice",30,47,77,3,690,3.3,1940,Easy,celebratory,picnic,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4387.jpg
FOOD_04388,Mexican Dinner,Chef Michael,A cooling mexican dinner perfect for date_night. This cooling dish is delicious and great for date_night.,Dinner,Mexican,"cooling,date_night,mexican,dinner","potatoes, rice, chicken",173,29,202,1,402,3.6,713,Hard,cooling,date_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4388.jpg
FOOD_04389,Korean Beef Curry,Chef Maria,A hearty korean main course perfect for study_session. This hearty dish is nutritious and great for study_session.,Main Course,Korean,"hearty,study_session,korean,main course","pasta, beans, lentils, herbs, onions, potatoes, tomatoes, eggs, rice, mushrooms, garlic, carrots, bread",144,79,223,10,242,3.9,660,Easy,hearty,study_session,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4389.jpg
FOOD_04390,Lebanese Lunch,Chef Maria,A celebratory lebanese lunch perfect for picnic. This celebratory dish is delicious and great for picnic.,Lunch,Lebanese,"celebratory,picnic,lebanese,lunch","fish, beef, rice, herbs, spinach, garlic, mushrooms, pasta",137,111,248,10,700,3.4,3440,Hard,celebratory,picnic,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4390.jpg
FOOD_04391,Spanish Appetizer,Chef Sarah,A relaxing spanish appetizer perfect for rainy_day. This relaxing dish is nutritious and great for rainy_day.,Appetizer,Spanish,"relaxing,rainy_day,spanish,appetizer","chicken, tomatoes, spinach, rice, eggs",35,82,117,7,793,4.5,3330,Easy,relaxing,rainy_day,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4391.jpg
FOOD_04392,Thai Appetizer,Chef John,A satisfying thai appetizer perfect for party. This satisfying dish is nutritious and great for party.,Appetizer,Thai,"satisfying,party,thai,appetizer","herbs, tomatoes, bread",114,85,199,5,711,3.1,1103,Hard,satisfying,party,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4392.jpg
FOOD_04393,Moroccan Snack,Chef David,A cooling moroccan snack perfect for date_night. This cooling dish is nutritious and great for date_night.,Snack,Moroccan,"cooling,date_night,moroccan,snack","fish, lentils, pasta, beans, vegetables, onions, garlic, spices, eggs",105,75,180,10,307,3.8,2017,Medium,cooling,date_night,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4393.jpg
FOOD_04394,Brazilian Lunch,Chef Sarah,A hearty brazilian lunch perfect for sunny_day. This hearty dish is nutritious and great for sunny_day.,Lunch,Brazilian,"hearty,sunny_day,brazilian,lunch","vegetables, lentils, beans, bread, tomatoes, carrots, onions, cheese, beef, rice",114,60,174,3,584,4.4,1910,Hard,hearty,sunny_day,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4394.jpg
FOOD_04395,Greek Lunch,Chef Lisa,A light greek lunch perfect for sunny_day. This light dish is flavorful and great for sunny_day.,Lunch,Greek,"light,sunny_day,greek,lunch","vegetables, pasta, mushrooms, beef, lentils, bread, carrots, rice, fish, beans, cheese, garlic, eggs, tomatoes",55,71,126,2,650,4.5,2695,Easy,light,sunny_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4395.jpg
FOOD_04396,Chinese Breakfast,Chef Michael,A indulgent chinese breakfast perfect for party. This indulgent dish is satisfying and great for party.,Breakfast,Chinese,"indulgent,party,chinese,breakfast","beef, carrots, cheese, beans, mushrooms, lentils",106,81,187,1,429,4.3,3649,Hard,indulgent,party,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4396.jpg
FOOD_04397,Mediterranean Mushroom Soup,Chef Michael,A comforting mediterranean soup perfect for workout. This comforting dish is satisfying and great for workout.,Soup,Mediterranean,"comforting,workout,mediterranean,soup","potatoes, beans, bread, chicken, spices, mushrooms, fish",45,57,102,3,125,3.3,1050,Easy,comforting,workout,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4397.jpg
FOOD_04398,Mexican Lunch,Chef Sarah,A satisfying mexican lunch perfect for picnic. This satisfying dish is delicious and great for picnic.,Lunch,Mexican,"satisfying,picnic,mexican,lunch","vegetables, beans, fish, chicken, rice, onions, carrots, mushrooms, eggs, spinach, herbs",142,83,225,7,643,4.8,492,Medium,satisfying,picnic,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4398.jpg
FOOD_04399,Vietnamese Beef Stir-fry,Chef John,A satisfying vietnamese main course perfect for sunny_day. This satisfying dish is delicious and great for sunny_day.,Main Course,Vietnamese,"satisfying,sunny_day,vietnamese,main course","spinach, onions, rice, mushrooms, vegetables, tomatoes, bread, pasta, beef, fish",22,79,101,3,619,4.3,4293,Easy,satisfying,sunny_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4399.jpg
FOOD_04400,Greek Beef Stew,Chef Lisa,A light greek main course perfect for winter_day. This light dish is delicious and great for winter_day.,Main Course,Greek,"light,winter_day,greek,main course","vegetables, rice, fish, beef, pasta, onions, spices, bread, mushrooms, chicken, tomatoes, herbs, eggs",159,42,201,3,371,3.4,1667,Hard,light,winter_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4400.jpg
FOOD_04401,Brazilian Appetizer,Chef John,A satisfying brazilian appetizer perfect for rainy_day. This satisfying dish is delicious and great for rainy_day.,Appetizer,Brazilian,"satisfying,rainy_day,brazilian,appetizer","chicken, rice, carrots, onions, lentils",137,52,189,12,131,4.9,2788,Hard,satisfying,rainy_day,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4401.jpg
FOOD_04402,French Chicken Grill,Chef Michael,A refreshing french main course perfect for summer_day. This refreshing dish is satisfying and great for summer_day.,Main Course,French,"refreshing,summer_day,french,main course","vegetables, cheese, pasta, eggs, carrots, spinach, onions, spices, tomatoes, beef, chicken, garlic",16,41,57,3,681,3.1,3295,Easy,refreshing,summer_day,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4402.jpg
FOOD_04403,Japanese Snack,Chef Michael,A refreshing japanese snack perfect for picnic. This refreshing dish is flavorful and great for picnic.,Snack,Japanese,"refreshing,picnic,japanese,snack","eggs, potatoes, onions, vegetables, bread, pasta, mushrooms, spices, herbs, lentils, spinach, tomatoes, carrots, beef, fish",39,36,75,7,485,4.2,3353,Hard,refreshing,picnic,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4403.jpg
FOOD_04404,Moroccan Beverage,Chef Michael,A light moroccan beverage perfect for party. This light dish is flavorful and great for party.,Beverage,Moroccan,"light,party,moroccan,beverage","rice, spinach, tomatoes, lentils, cheese, bread, mushrooms, herbs, carrots, beans",59,110,169,6,293,3.8,2454,Hard,light,party,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4404.jpg
FOOD_04405,Peruvian Appetizer,Chef Michael,A indulgent peruvian appetizer perfect for winter_day. This indulgent dish is delicious and great for winter_day.,Appetizer,Peruvian,"indulgent,winter_day,peruvian,appetizer","bread, tomatoes, carrots, chicken, garlic, spinach, potatoes, beans, spices, herbs, vegetables, beef",124,119,243,3,583,4.1,128,Hard,indulgent,winter_day,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4405.jpg
FOOD_04406,Mediterranean Dinner,Chef Maria,A healthy mediterranean dinner perfect for party. This healthy dish is flavorful and great for party.,Dinner,Mediterranean,"healthy,party,mediterranean,dinner","eggs, vegetables, carrots, garlic",31,16,47,4,738,3.4,3449,Medium,healthy,party,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4406.jpg
FOOD_04407,Spanish Dinner,Chef Lisa,A hearty spanish dinner perfect for family_dinner. This hearty dish is flavorful and great for family_dinner.,Dinner,Spanish,"hearty,family_dinner,spanish,dinner","pasta, carrots, onions, bread, spices, tomatoes",146,11,157,12,177,3.6,157,Easy,hearty,family_dinner,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4407.jpg
FOOD_04408,Vietnamese Appetizer,Chef Michael,A hearty vietnamese appetizer perfect for picnic. This hearty dish is satisfying and great for picnic.,Appetizer,Vietnamese,"hearty,picnic,vietnamese,appetizer","vegetables, chicken, bread, cheese, mushrooms, carrots, lentils, pasta, fish, spinach, beans",44,20,64,8,284,3.7,4239,Medium,hearty,picnic,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4408.jpg
FOOD_04409,Peruvian Chocolate Cake,Chef Lisa,A energizing peruvian dessert perfect for picnic. This energizing dish is satisfying and great for picnic.,Dessert,Peruvian,"energizing,picnic,peruvian,dessert","vegetables, potatoes, chicken, mushrooms, onions, eggs, bread, lentils, beans, rice, spices",167,11,178,11,671,4.5,3144,Medium,energizing,picnic,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4409.jpg
FOOD_04410,Mediterranean Snack,Chef John,A celebratory mediterranean snack perfect for family_dinner. This celebratory dish is flavorful and great for family_dinner.,Snack,Mediterranean,"celebratory,family_dinner,mediterranean,snack","vegetables, herbs, tomatoes, spices, onions, garlic, chicken, spinach, bread",109,106,215,9,125,4.6,4384,Easy,celebratory,family_dinner,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4410.jpg
FOOD_04411,Spanish Citrus Cake,Chef Michael,A hearty spanish dessert perfect for movie_night. This hearty dish is satisfying and great for movie_night.,Dessert,Spanish,"hearty,movie_night,spanish,dessert","beans, fish, tomatoes, lentils, chicken, cheese, spices, potatoes, carrots, herbs",18,72,90,6,539,3.6,4103,Easy,hearty,movie_night,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4411.jpg
FOOD_04412,Korean Dinner,Chef Maria,A celebratory korean dinner perfect for study_session. This celebratory dish is nutritious and great for study_session.,Dinner,Korean,"celebratory,study_session,korean,dinner","garlic, tomatoes, chicken, potatoes, onions, spinach, pasta",31,83,114,11,716,4.1,1459,Medium,celebratory,study_session,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4412.jpg
FOOD_04413,Mediterranean Dinner,Chef Maria,A hearty mediterranean dinner perfect for date_night. This hearty dish is delicious and great for date_night.,Dinner,Mediterranean,"hearty,date_night,mediterranean,dinner","pasta, herbs, chicken, garlic, lentils, spinach, potatoes, vegetables, bread, cheese, beans, eggs, onions, rice",117,83,200,8,700,3.5,923,Medium,hearty,date_night,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4413.jpg
FOOD_04414,American Salad,Chef Lisa,A hearty american salad perfect for movie_night. This hearty dish is satisfying and great for movie_night.,Salad,American,"hearty,movie_night,american,salad","pasta, fish, beans, cheese, chicken, lentils, tomatoes, mushrooms, rice",136,73,209,3,267,3.6,2311,Easy,hearty,movie_night,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4414.jpg
FOOD_04415,Moroccan Breakfast,Chef Lisa,A satisfying moroccan breakfast perfect for workout. This satisfying dish is delicious and great for workout.,Breakfast,Moroccan,"satisfying,workout,moroccan,breakfast","potatoes, spices, eggs, vegetables, spinach, lentils",177,14,191,11,725,4.9,374,Easy,satisfying,workout,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4415.jpg
FOOD_04416,Italian Side Dish,Chef Michael,A hearty italian side dish perfect for winter_day. This hearty dish is flavorful and great for winter_day.,Side Dish,Italian,"hearty,winter_day,italian,side dish","fish, tomatoes, pasta, mushrooms, spices, chicken, lentils, garlic",69,18,87,7,533,3.9,3801,Easy,hearty,winter_day,1. Prepare ingredients. 2. Cook according to Italian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4416.jpg
FOOD_04417,Mexican Chicken Soup,Chef Michael,A hearty mexican soup perfect for study_session. This hearty dish is flavorful and great for study_session.,Soup,Mexican,"hearty,study_session,mexican,soup","vegetables, chicken, beef, bread, beans, carrots, spinach, mushrooms, cheese, eggs, tomatoes, pasta",80,71,151,2,214,3.0,624,Easy,hearty,study_session,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4417.jpg
FOOD_04418,Spanish Snack,Chef John,A cooling spanish snack perfect for winter_day. This cooling dish is delicious and great for winter_day.,Snack,Spanish,"cooling,winter_day,spanish,snack","spinach, spices, pasta, carrots, garlic, tomatoes",90,114,204,6,457,4.8,4606,Easy,cooling,winter_day,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4418.jpg
FOOD_04419,Greek Breakfast,Chef John,A relaxing greek breakfast perfect for party. This relaxing dish is nutritious and great for party.,Breakfast,Greek,"relaxing,party,greek,breakfast","spinach, potatoes, onions, mushrooms, fish, tomatoes, rice, cheese, herbs, garlic, vegetables, pasta, beef, carrots, spices",16,42,58,3,126,4.4,3449,Medium,relaxing,party,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4419.jpg
FOOD_04420,Greek Salad,Chef Sarah,A energizing greek salad perfect for summer_day. This energizing dish is nutritious and great for summer_day.,Salad,Greek,"energizing,summer_day,greek,salad","bread, vegetables, onions, eggs, tomatoes, lentils, cheese, chicken",117,95,212,8,313,4.0,2541,Easy,energizing,summer_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4420.jpg
